Id,SalePrice
1957,174038.232514998
1958,279390.451181003
1959,141418.138589874
1960,121062.167567259
1961,124220.971819202
1962,100762.702006135
1963,105015.309332138
1964,114934.163305372
1965,148730.003087464
1966,149738.731966215
1967,295787.814005223
1968,413373.495277979
1969,380694.845010772
1970,415169.653232122
1971,409580.973440122
1972,354027.786099566
1973,284434.478300266
1974,311792.40636356
1975,457804.217495735
1976,286883.650574634
1977,359523.711222043
1978,360941.684259897
1979,336914.510788624
1980,203407.248745535
1981,338555.093206341
1982,227821.314039463
1983,222669.601269497
1984,179729.273843237
1985,211630.269566369
1986,214292.878929544
1987,183288.580421471
1988,182514.227229004
1989,194721.602071376
1990,220022.648982811
1991,205765.128438791
1992,206751.573936649
1993,179977.195166323
1994,231573.125536913
1995,185480.550311531
1996,267119.418543359
1997,323628.049679697
1998,351876.069564468
1999,262475.275687128
2000,306536.373953891
2001,277583.526308282
2002,239866.474652848
2003,253600.916762588
2004,259432.878155507
2005,229212.927709275
2006,221563.718507756
2007,250196.399406455
2008,196569.996378519
2009,191814.097244968
2010,195900.783137387
2011,149276.985540018
2012,182786.628188619
2013,184107.117530853
2014,188497.551230686
2015,195895.02461569
2016,191619.298722655
2017,202063.769887837
2018,127676.228994615
2019,128235.364123744
2020,121599.411596022
2021,121181.186744664
2022,185094.132593358
2023,145842.975807616
2024,248262.731818062
2025,353744.17188636
2026,187896.073054245
2027,162534.156289786
2028,169397.8371919
2029,175140.865699323
2030,269749.424386228
2031,232121.243205522
2032,249859.699380049
2033,259804.412319584
2034,170426.962097714
2035,204854.221448386
2036,191164.718671655
2037,194632.649694429
2038,281460.131748275
2039,218185.212470195
2040,351123.06356475
2041,267728.578727882
2042,205105.721430731
2043,174659.525775792
2044,186065.155097652
2045,208050.607024204
2046,155386.532844117
2047,147185.52244552
2048,136364.935071233
2049,138357.018406739
2050,181409.09410899
2051,114965.386726194
2052,138491.338272591
2053,142889.395888883
2054,92519.7428518213
2055,156774.978451326
2056,137804.524790428
2057,129846.748855403
2058,201354.375209165
2059,141671.703488229
2060,155945.008836607
2061,165382.315777532
2062,140128.986558025
2063,118758.798238575
2064,140802.428004685
2065,123982.034258641
2066,163935.543702645
2067,138590.873395658
2068,140091.661488182
2069,90158.6219635362
2070,110644.701033126
2071,104061.809001505
2072,135324.382893075
2073,135130.591313228
2074,167267.601758375
2075,142214.948374525
2076,123515.429506402
2077,146900.004229322
2078,130728.89552482
2079,133002.359903879
2080,122212.185303372
2081,127748.085923633
2082,134901.710408603
2083,141744.634081546
2084,117222.435294543
2085,135089.931871288
2086,120593.604432039
2087,120536.753247787
2088,110827.624226879
2089,97729.7797263875
2090,132120.562893177
2091,121372.364991109
2092,127909.723545634
2093,137852.631890229
2094,128865.939104495
2095,142753.886299536
2096,93965.8843618659
2097,104446.7768285
2098,140896.296346027
2099,71960.5206904628
2100,121482.979153795
2101,127366.348648168
2102,135593.709671985
2103,105345.660737647
2104,139250.911305135
2105,131280.44394433
2106,88223.6479609112
2107,187423.455481641
2108,115188.923380317
2109,113327.983483899
2110,131137.034207695
2111,151393.951869549
2112,140378.191725535
2113,118314.735835061
2114,113543.265363892
2115,148609.229589116
2116,115517.307968827
2117,143475.055764582
2118,122485.223265209
2119,112069.29274697
2120,115491.970100873
2121,108255.873773587
2122,106472.302012085
2123,97537.4839274019
2124,165971.428983525
2125,137412.867422633
2126,152751.035979292
2127,144840.09170601
2128,135018.770988345
2129,113167.789036269
2130,137654.627325034
2131,150217.07981533
2132,117035.159699517
2133,119241.871971179
2134,120705.121536049
2135,106764.985815022
2136,97227.6504146581
2137,128711.229660531
2138,138230.651773525
2139,148039.781173336
2140,132147.059911158
2141,136093.829127081
2142,137943.320375822
2143,140385.053604077
2144,135041.611334639
2145,132184.687681439
2146,150136.502925341
2147,186980.977281309
2148,137870.138293313
2149,140049.932141314
2150,215002.284491544
2151,120445.07122093
2152,160540.323465076
2153,152658.41175223
2154,111158.943762888
2155,127844.598104857
2156,233262.099680603
2157,229052.173075287
2158,231032.748496725
2159,218582.766164166
2160,179941.315226213
2161,248578.059525342
2162,371194.794607573
2163,319601.545094459
2164,251605.710933372
2165,188361.9912622
2166,140334.630700496
2167,200156.300734359
2168,202632.29926475
2169,197117.631543608
2170,214634.478945586
2171,147086.116248523
2172,142272.106045933
2173,171956.912104394
2174,234615.058649258
2175,285404.888667956
2176,307670.440593703
2177,243538.440914061
2178,223981.284921319
2179,144404.934891868
2180,215977.209573704
2181,198079.699301485
2182,228909.978846437
2183,198462.810832265
2184,133962.386473938
2185,124391.350024975
2186,138760.526324297
2187,142069.195596374
2188,145348.911423457
2189,195816.153368433
2190,95025.4534626367
2191,99103.8808171394
2192,98513.3020202121
2193,101685.854469037
2194,106815.990934928
2195,114980.097833697
2196,114281.297781199
2197,115276.011736049
2198,155656.662738334
2199,159688.32646648
2200,152152.117593335
2201,151246.752524129
2202,197331.239057076
2203,173714.55369723
2204,186160.513855798
2205,139851.052704606
2206,144986.284442477
2207,222401.695299747
2208,231408.154698981
2209,214135.932411075
2210,132512.545397689
2211,112359.615519293
2212,110968.190180152
2213,108733.465740271
2214,142049.171841104
2215,104778.979894342
2216,148875.616579795
2217,84952.2441418837
2218,96535.2966220741
2219,82142.4487996666
2220,85671.982680414
2221,319151.691657981
2222,258767.942877861
2223,254035.161540442
2224,203340.934870143
2225,147124.982543496
2226,172462.189080056
2227,204387.272134799
2228,277767.857696974
2229,237432.89449052
2230,172193.398733679
2231,217057.454615139
2232,191361.373019327
2233,184696.645674688
2234,241119.971534069
2235,222506.121616316
2236,267851.971210761
2237,340266.469123486
2238,196874.361099192
2239,128747.485145556
2240,160129.263077759
2241,155916.164988594
2242,131046.901162775
2243,131518.251115779
2244,94270.5370697067
2245,96191.2861484661
2246,146214.114101118
2247,107430.257737033
2248,125119.907463511
2249,127538.949278562
2250,134396.126472293
2251,133036.423578705
2252,164259.284552645
2253,169362.29618245
2254,180215.674382227
2255,188052.449371448
2256,185458.029640668
2257,206243.36019579
2258,175896.070106364
2259,180277.521713864
2260,163126.524843769
2261,197446.426088169
2262,214685.727201593
2263,327855.822107842
2264,429273.070509332
2265,174311.295180026
2266,281213.167393374
2267,358906.408312372
2268,368634.838942943
2269,167176.752183541
2270,183316.805292212
2271,218704.079213531
2272,201980.163252271
2273,168521.94356072
2274,173949.21015377
2275,172995.988567907
2276,177157.947394837
2277,192442.03553722
2278,147403.586377384
2279,127611.357699718
2280,121672.119359226
2281,166674.558749855
2282,175360.928915015
2283,104156.598845783
2284,112280.641885291
2285,147789.346616806
2286,129330.477701367
2287,336980.612206291
2288,286010.373243249
2289,372674.656158059
2290,410810.76457315
2291,323112.781068922
2292,400438.485287346
2293,451790.398058208
2294,386973.361174844
2295,431502.794327356
2296,286014.5845293
2297,313372.538931898
2298,330805.015741659
2299,381923.898072284
2300,322212.0218924
2301,292148.225270657
2302,251637.743052794
2303,258800.070205957
2304,265130.446816398
2305,189247.803687199
2306,191324.882391695
2307,192332.824605445
2308,232857.628567565
2309,278896.94189544
2310,225077.577257927
2311,200061.230170905
2312,180803.974735839
2313,181068.156781017
2314,182772.581871964
2315,181090.676613262
2316,202205.04353124
2317,179102.43367441
2318,182085.239464196
2319,181458.0619716
2320,186094.348816536
2321,243595.724287752
2322,182818.713520733
2323,179458.000691571
2324,179211.69571932
2325,213668.621901746
2326,179169.661474261
2327,212634.595709016
2328,220333.787798138
2329,184035.922834782
2330,180989.927669719
2331,344522.50051712
2332,377344.065728356
2333,308263.200507495
2334,267927.222986094
2335,268809.919081554
2336,316463.474262965
2337,202393.233846236
2338,268319.613687528
2339,239886.51455597
2340,357763.512424569
2341,218202.216652766
2342,241532.964472817
2343,220418.615775684
2344,237184.709328627
2345,244349.763462541
2346,218178.524463717
2347,199875.548606222
2348,230077.515765124
2349,182767.903499557
2350,278159.028510708
2351,259957.695415697
2352,246423.634272224
2353,247660.550273949
2354,137207.511032288
2355,162605.15278132
2356,152650.566495994
2357,203148.017737864
2358,198195.654904196
2359,137828.330861868
2360,123188.456966326
2361,135828.849693538
2362,255994.716452525
2363,137504.471480318
2364,148762.171380581
2365,212922.009301216
2366,200181.449781876
2367,234502.994931244
2368,200004.569276771
2369,235746.471341143
2370,174267.831728487
2371,175446.946084833
2372,195153.63138353
2373,259008.944945568
2374,276306.434490019
2375,248950.578343885
2376,274205.879269901
2377,326622.021055153
2378,154185.493829011
2379,208073.192985231
2380,152387.62293148
2381,165221.592390371
2382,193020.699507853
2383,204039.159988389
2384,230245.613601918
2385,160452.724479626
2386,147231.639442121
2387,137995.369498948
2388,118057.229011928
2389,132848.653189595
2390,142047.284858283
2391,133643.287358598
2392,118793.372582387
2393,162031.186821473
2394,141671.42546686
2395,178493.207895244
2396,148873.6186907
2397,182739.564755513
2398,126618.3692081
2399,75358.1689576013
2400,72486.7695044371
2401,114284.050923272
2402,138632.999669254
2403,135542.368940401
2404,147024.782790132
2405,156377.991836873
2406,133181.912823356
2407,129265.653425528
2408,138392.926022172
2409,138571.051433816
2410,160191.706526239
2411,126572.907881303
2412,151464.514813782
2413,140890.925548202
2414,134857.78768163
2415,136054.575499373
2416,128425.396507051
2417,128705.254904226
2418,125466.164606053
2419,131666.234645291
2420,128730.437748405
2421,150352.787363709
2422,114804.661823273
2423,130081.314873405
2424,146672.018117369
2425,202866.121604642
2426,125914.013044205
2427,133253.880668869
2428,162200.725102273
2429,122335.577400039
2430,129850.686150508
2431,129426.028251997
2432,134140.840599594
2433,144110.682128843
2434,143613.513976228
2435,150056.045207846
2436,114933.111196689
2437,118570.902884661
2438,128241.240879583
2439,120333.115555086
2440,122169.392969214
2441,108462.016796096
2442,109391.561221172
2443,117180.121921931
2444,123910.375042623
2445,97772.4853782206
2446,130890.320992271
2447,200047.92541469
2448,139476.189528303
2449,114417.639705334
2450,145228.488963759
2451,124022.25215123
2452,192051.555035843
2453,101534.187638768
2454,127656.479784781
2455,111835.431282616
2456,133267.729160319
2457,119070.487107038
2458,114952.014638347
2459,114209.131653159
2460,135580.551181336
2461,117092.071392101
2462,129531.517656202
2463,121319.310439214
2464,147909.097147276
2465,131900.297585871
2466,120157.950704167
2467,139599.935700446
2468,99516.3828535473
2469,100228.177668692
2470,178155.353755924
2471,168854.116575611
2472,159141.944745924
2473,120205.086743857
2474,111689.904182815
2475,196450.76554841
2476,120835.524823999
2477,130065.53944388
2478,152481.582221869
2479,123350.351307328
2480,141332.062098019
2481,127902.068801702
2482,130830.93217502
2483,121472.49520207
2484,126740.660117808
2485,125598.58407899
2486,150290.973840869
2487,179031.616561104
2488,142473.015611253
2489,149279.156966666
2490,148767.666711955
2491,104544.878718123
2492,189206.02146126
2493,143194.032998381
2494,158030.348916049
2495,108547.506669058
2496,217880.416153394
2497,144691.165640408
2498,121013.008297174
2499,98824.2506477711
2500,134222.519011038
2501,132472.064045807
2502,141317.593960015
2503,108811.702747124
2504,187088.084721699
2505,219573.503723117
2506,252710.757518888
2507,297553.859865097
2508,252872.004917565
2509,228389.706652524
2510,234630.467647304
2511,190699.435721238
2512,212019.80429104
2513,214197.664568133
2514,235723.021980254
2515,142246.647745506
2516,168443.786972067
2517,133303.794425745
2518,142530.115858715
2519,217219.361200608
2520,205200.957445701
2521,198417.845082597
2522,211640.984330489
2523,134554.846768342
2524,142361.998112744
2525,145897.481461752
2526,141195.10121374
2527,126133.72553663
2528,133190.580833253
2529,136445.420767612
2530,131080.792132277
2531,236340.616231585
2532,220991.944465528
2533,201633.330692583
2534,236660.058054849
2535,276379.559059505
2536,229232.273330187
2537,218513.876006501
2538,187482.514135647
2539,188583.877834566
2540,182308.327284418
2541,186695.996972774
2542,177924.497008635
2543,124921.728077734
2544,125113.608169606
2545,130109.807307162
2546,138385.916589617
2547,131273.02837086
2548,152950.804452397
2549,149552.877782602
2550,337656.286215249
2551,139701.175862045
2552,117909.342324715
2553,95784.5744632094
2554,119404.325623425
2555,108361.247740404
2556,107682.083183333
2557,115402.086809546
2558,163499.929139711
2559,156903.44292643
2560,152970.430911141
2561,148677.534068604
2562,154370.79228516
2563,160710.91776126
2564,182343.059196108
2565,150390.95414954
2566,177106.020858208
2567,149043.550281491
2568,193598.380607232
2569,195650.846287893
2570,132192.612939011
2571,193467.604535009
2572,165971.955273732
2573,221472.102463629
2574,278972.727329299
2575,123900.436628871
2576,135569.680912994
2577,147235.36461485
2578,101818.165803547
2579,85497.1226110765
2580,132851.874155941
2581,129272.46009863
2582,121244.260013485
2583,281253.079992297
2584,160450.497968406
2585,191494.636706196
2586,203581.872548585
2587,186088.064250815
2588,146498.104411718
2589,143045.472618278
2590,217506.218105081
2591,218129.501741612
2592,222684.512428323
2593,248637.700336659
2594,181685.454096528
2595,210551.99549162
2596,325247.440567785
2597,201689.387963346
2598,259229.52977123
2599,305443.069390389
2600,160818.537175611
2601,139660.016841358
2602,90489.5999918058
2603,92671.2397554549
2604,91378.9776965585
2605,90907.6028180553
2606,143743.606747103
2607,168848.548061347
2608,180856.269821524
2609,157826.916285954
2610,121259.030165741
2611,154343.264452255
2612,148149.806431871
2613,128056.527990183
2614,126541.342888076
2615,149626.894824116
2616,135672.305553245
2617,164933.762808411
2618,168426.531146882
2619,189455.641769407
2620,182139.324103425
2621,182865.541892337
2622,187573.339541116
2623,238264.568911737
2624,262846.920942732
2625,321056.313990375
2626,169562.297165411
2627,185597.59483849
2628,413424.586405488
2629,477808.187576281
2630,349149.569410988
2631,444023.445131983
2632,399934.652232624
2633,298819.798576737
2634,385716.351274604
2635,158241.601906126
2636,193434.257033901
2637,176171.486689006
2638,244381.136397826
2639,187145.881547275
2640,159965.705233103
2641,115639.961303367
2642,181512.694234975
2643,110312.007586663
2644,134273.850726832
2645,103328.722622961
2646,100273.987779481
2647,103338.642782216
2648,142463.073905982
2649,143599.207427544
2650,145929.231402394
2651,149086.138314894
2652,417301.10445647
2653,272798.560573478
2654,270557.532391398
2655,373191.920233284
2656,331269.593466393
2657,322279.109586649
2658,284313.92861303
2659,304625.263844959
2660,323113.299175574
2661,347233.4360554
2662,353034.997670628
2663,289502.426969847
2664,275278.519371302
2665,323960.119347159
2666,288445.178559871
2667,177857.787797318
2668,186040.243407375
2669,181387.477064548
2670,265906.848832642
2671,187436.879472757
2672,186978.501521607
2673,205497.577827186
2674,204060.901833552
2675,175670.560709947
2676,190789.39239101
2677,195323.988004308
2678,250918.770704996
2679,289686.538200954
2680,284317.179920219
2681,388291.556925276
2682,331644.686893634
2683,497712.164665287
2684,311418.442961742
2685,340556.032299553
2686,255407.025598504
2687,307866.36437367
2688,235887.035337799
2689,216685.421891698
2690,390945.24920309
2691,197018.520272417
2692,144852.628168815
2693,197511.119985932
2694,142415.847206152
2695,193403.368349427
2696,189998.89514291
2697,186812.544942328
2698,194769.875826095
2699,184284.150881987
2700,174618.343302599
2701,163579.520704572
2702,124590.937826265
2703,142688.455775753
2704,139610.176181296
2705,127035.494321832
2706,123217.272860033
2707,127782.761417148
2708,131183.63614535
2709,118900.334742285
2710,127280.349760603
2711,273774.094371323
2712,360273.135121793
2713,177011.716483743
2714,163627.391721766
2715,174796.427815422
2716,166753.423029808
2717,193906.312663052
2718,245599.305832217
2719,162352.495402715
2720,170204.991160303
2721,139605.630585044
2722,156561.662745872
2723,141819.040404521
2724,128473.445231929
2725,136011.565357237
2726,142864.708247449
2727,163851.102820371
2728,157849.317646894
2729,152041.387836016
2730,142653.638001129
2731,122555.07786367
2732,120955.065273291
2733,155415.788975102
2734,149197.758561644
2735,138890.599491622
2736,141798.789153935
2737,126119.301598734
2738,137590.755487931
2739,156684.402759126
2740,132175.913580028
2741,148399.925529648
2742,152562.479547295
2743,149704.51956131
2744,145446.67961308
2745,136395.467300199
2746,131931.664487571
2747,150576.27928277
2748,131173.906238624
2749,129766.384259033
2750,135768.211408836
2751,126437.936906915
2752,215129.912809134
2753,148112.357898569
2754,198577.08288225
2755,128409.228903991
2756,97349.795417589
2757,93687.5518552248
2758,92645.0220247765
2759,147701.668612025
2760,134549.516449706
2761,145673.441659508
2762,146476.540488208
2763,166225.387741988
2764,166261.723231455
2765,218997.061987967
2766,140475.273106123
2767,96064.8565994332
2768,134120.190181919
2769,137392.777394734
2770,148258.118857932
2771,122930.453974712
2772,128415.025429124
2773,158686.003010888
2774,134983.906000688
2775,132585.355728004
2776,135030.108386136
2777,144459.425749002
2778,113715.699298922
2779,147032.956274367
2780,108992.30685895
2781,105085.311170077
2782,99542.1611544129
2783,109171.275385517
2784,124093.775209154
2785,138393.531150063
2786,81962.6421104491
2787,116464.850554382
2788,92748.3388401505
2789,170021.424013733
2790,101146.939625029
2791,117198.842365267
2792,83770.9600212379
2793,150965.179967899
2794,111821.965775996
2795,118688.086403209
2796,106561.82860277
2797,173295.492894008
2798,119306.985000708
2799,117397.429338778
2800,85163.0276533959
2801,113485.248741661
2802,137812.924133106
2803,154945.925958351
2804,146340.542632685
2805,100306.375320113
2806,107776.951209008
2807,149038.274126054
2808,144204.863635242
2809,131243.185161575
2810,137284.944787582
2811,153543.98570113
2812,140526.426320438
2813,155565.611920249
2814,158994.517059796
2815,110473.076562967
2816,236426.892082464
2817,151273.971508907
2818,129330.508817565
2819,184898.51256838
2820,137036.9501008
2821,110834.793491491
2822,174960.43159469
2823,217304.179115475
2824,167808.567366563
2825,147193.095793228
2826,126956.466571842
2827,139498.641401527
2828,228270.207452292
2829,197890.455923371
2830,231191.052632498
2831,191359.598377423
2832,229091.068222671
2833,288502.747698026
2834,213682.761368217
2835,216999.550200192
2836,196997.156915375
2837,177814.103473838
2838,145754.022873356
2839,182635.53151181
2840,192979.328479113
2841,204853.042331825
2842,212737.353193467
2843,156737.741638329
2844,163538.417467655
2845,125920.721384762
2846,209492.829445516
2847,193963.038007426
2848,209113.112446709
2849,211945.298988583
2850,266169.231589624
2851,230862.024268654
2852,222862.883148396
2853,231119.097743015
